"No.","Time","Source","Destination","Protocol","Length","Info"
"4502","80.205766","192.168.0.1","192.168.0.104","DNS","530","Standard query response 0xbc3d A cdnjs.cloudflare.com A 104.17.64.4 A 104.17.65.4 NS ns3.cloudflare.com NS ns5.cloudflare.com NS ns7.cloudflare.com NS ns4.cloudflare.com NS ns6.cloudflare.com A 162.159.7.226 A 162.159.0.33 A 162.159.8.55 A 162.159.1.33 A 162.159.2.9 A 162.159.9.55 A 162.159.5.6 A 162.159.3.11 A 162.159.6.6 A 162.159.4.8 AAAA 2400:cb00:2049:1::a29f:21 AAAA 2400:cb00:2049:1::a29f:7e2 AAAA 2400:cb00:2049:1::a29f:837 AAAA 2400:cb00:2049:1::a29f:121 AAAA 2400:cb00:2049:1::a29f:209 AAAA 2400:cb00:2049:1::a29f:937"
"4503","80.233114","192.168.0.105","192.168.0.104","TCP","54","56861  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4504","80.233138","192.168.0.104","192.168.0.105","TCP","54","80  >  56861 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4505","80.233192","192.168.0.104","192.168.0.105","TCP","54","80  >  56861 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4506","80.234019","192.168.0.104","104.17.65.4","TCP","54","51538  >  443 [ACK] Seq=265 Ack=355 Win=511 Len=0"
"4507","80.234751","192.168.0.105","192.168.0.104","TCP","62","61240  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4508","80.234800","192.168.0.104","192.168.0.105","TCP","62","80  >  61240 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4509","80.257666","192.168.0.105","192.168.0.104","TCP","54","56861  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4510","80.282790","192.168.0.105","192.168.0.104","TCP","54","61240  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4511","80.291031","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4512","80.298519","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4513","80.325977","192.168.0.105","192.168.0.104","TCP","54","61240  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4514","80.326021","192.168.0.104","192.168.0.105","TCP","54","80  >  61240 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4515","80.326086","192.168.0.104","192.168.0.105","TCP","54","80  >  61240 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4516","80.336511","192.168.0.105","192.168.0.104","TCP","62","60459  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4517","80.336588","192.168.0.104","192.168.0.105","TCP","62","80  >  60459 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4518","80.363703","192.168.0.105","192.168.0.104","TCP","54","61240  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4519","80.415263","192.168.0.105","192.168.0.104","TCP","54","60459  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4520","80.421095","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4521","80.443428","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4522","80.468445","192.168.0.105","192.168.0.104","TCP","54","60459  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4523","80.468515","192.168.0.104","192.168.0.105","TCP","54","80  >  60459 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4524","80.468570","192.168.0.104","192.168.0.105","TCP","54","80  >  60459 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4525","80.475333","192.168.0.105","192.168.0.104","TCP","62","63138  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4526","80.475430","192.168.0.104","192.168.0.105","TCP","62","80  >  63138 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4527","80.490571","192.168.0.105","192.168.0.104","TCP","54","60459  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4528","80.500313","192.168.0.105","192.168.0.104","TCP","54","63138  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4529","80.509997","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4530","80.530592","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4531","80.555176","192.168.0.105","192.168.0.104","TCP","54","63138  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4532","80.555222","192.168.0.104","192.168.0.105","TCP","54","80  >  63138 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4533","80.555296","192.168.0.104","192.168.0.105","TCP","54","80  >  63138 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4534","80.565393","192.168.0.105","192.168.0.104","TCP","62","57816  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4535","80.565476","192.168.0.104","192.168.0.105","TCP","62","80  >  57816 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4536","80.589520","192.168.0.105","192.168.0.104","TCP","54","63138  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4537","80.592203","192.168.0.105","192.168.0.104","TCP","54","57816  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4538","80.593563","192.168.0.104","224.0.0.251","MDNS","91","Standard query response 0x0000 A, cache flush 192.168.56.1"
"4539","80.598491","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4540","80.617480","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4541","80.727150","192.168.0.105","192.168.0.104","TCP","54","57816  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4542","80.727255","192.168.0.104","192.168.0.105","TCP","54","80  >  57816 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4543","80.727391","192.168.0.104","192.168.0.105","TCP","54","80  >  57816 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4544","80.733798","192.168.0.105","192.168.0.104","TCP","62","62828  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4545","80.733978","192.168.0.104","192.168.0.105","TCP","62","80  >  62828 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4546","80.810839","192.168.0.105","192.168.0.104","TCP","54","57816  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4547","80.813594","192.168.0.105","192.168.0.104","TCP","54","62828  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4548","80.817284","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4549","80.842986","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4550","80.867148","192.168.0.105","192.168.0.104","TCP","54","62828  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4551","80.867201","192.168.0.104","192.168.0.105","TCP","54","80  >  62828 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4552","80.867271","192.168.0.104","192.168.0.105","TCP","54","80  >  62828 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4553","80.868277","192.168.0.105","192.168.0.104","TCP","62","58583  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4554","80.868359","192.168.0.104","192.168.0.105","TCP","62","80  >  58583 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4555","80.883809","192.168.0.105","192.168.0.104","TCP","54","62828  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4556","80.893821","192.168.0.105","192.168.0.104","TCP","54","58583  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4557","80.899510","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4558","80.905980","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","123","Standard query response 0x0000 AAAA, cache flush fe80::f8da:caaa:890a:2905"
"4559","80.916507","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4560","80.975899","192.168.0.105","192.168.0.104","TCP","54","58583  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4561","80.975976","192.168.0.104","192.168.0.105","TCP","54","80  >  58583 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4562","80.976073","192.168.0.104","192.168.0.105","TCP","54","80  >  58583 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4563","80.977951","192.168.0.105","192.168.0.104","TCP","62","50491  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4564","80.978075","192.168.0.104","192.168.0.105","TCP","62","80  >  50491 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4565","81.003160","192.168.0.105","192.168.0.104","TCP","54","58583  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4566","81.013688","192.168.0.105","192.168.0.104","TCP","54","50491  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4567","81.017356","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4568","81.026333","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4569","81.064792","192.168.0.105","192.168.0.104","TCP","54","50491  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4570","81.064828","192.168.0.104","192.168.0.105","TCP","54","80  >  50491 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4571","81.064891","192.168.0.104","192.168.0.105","TCP","54","80  >  50491 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4572","81.066126","192.168.0.105","192.168.0.104","TCP","62","[TCP Port numbers reused] 56751  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4573","81.066182","192.168.0.104","192.168.0.105","TCP","62","80  >  56751 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4574","81.080168","192.168.0.105","192.168.0.104","TCP","54","50491  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4575","81.086729","192.168.0.105","192.168.0.104","TCP","54","56751  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4576","81.090600","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4577","81.101144","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4578","81.178673","192.168.0.105","192.168.0.104","TCP","54","56751  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4579","81.178716","192.168.0.104","192.168.0.105","TCP","54","80  >  56751 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4580","81.178776","192.168.0.104","192.168.0.105","TCP","54","80  >  56751 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4581","81.184816","192.168.0.105","192.168.0.104","TCP","62","58545  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4582","81.184894","192.168.0.104","192.168.0.105","TCP","62","80  >  58545 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4583","81.209916","192.168.0.105","192.168.0.104","TCP","54","56751  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4584","81.232779","192.168.0.105","192.168.0.104","TCP","54","58545  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4585","81.236521","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4586","81.248346","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4587","81.292485","192.168.0.105","192.168.0.104","TCP","54","58545  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4588","81.292524","192.168.0.104","192.168.0.105","TCP","54","80  >  58545 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4589","81.292591","192.168.0.104","192.168.0.105","TCP","54","80  >  58545 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4590","81.324545","192.168.0.105","192.168.0.104","TCP","62","51025  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4591","81.324643","192.168.0.104","192.168.0.105","TCP","62","80  >  51025 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4592","81.328570","192.168.0.105","192.168.0.104","TCP","54","58545  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4593","81.337180","192.168.0.105","192.168.0.104","TCP","54","51025  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4594","81.344482","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4595","81.354284","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4596","81.422281","192.168.0.105","192.168.0.104","TCP","54","51025  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4597","81.422368","192.168.0.104","192.168.0.105","TCP","54","80  >  51025 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4598","81.422468","192.168.0.104","192.168.0.105","TCP","54","80  >  51025 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4599","81.426812","192.168.0.105","192.168.0.104","TCP","62","50258  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4600","81.426982","192.168.0.104","192.168.0.105","TCP","62","80  >  50258 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4601","81.443025","192.168.0.105","192.168.0.104","TCP","54","51025  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4602","81.478648","192.168.0.105","192.168.0.104","TCP","54","50258  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4603","81.510603","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4604","81.536616","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4605","81.554410","192.168.0.105","192.168.0.104","TCP","54","50258  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4606","81.554486","192.168.0.104","192.168.0.105","TCP","54","80  >  50258 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4607","81.554578","192.168.0.104","192.168.0.105","TCP","54","80  >  50258 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4608","81.561638","192.168.0.105","192.168.0.104","TCP","62","56226  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4609","81.561799","192.168.0.104","192.168.0.105","TCP","62","80  >  56226 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4610","81.590692","192.168.0.105","192.168.0.104","TCP","54","50258  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4611","81.591794","192.168.0.105","192.168.0.104","TCP","54","56226  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4612","81.594837","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4613","81.614585","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4614","81.643877","192.168.0.105","192.168.0.104","TCP","54","56226  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4615","81.643911","192.168.0.104","192.168.0.105","TCP","54","80  >  56226 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4616","81.643968","192.168.0.104","192.168.0.105","TCP","54","80  >  56226 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4617","81.656971","192.168.0.105","192.168.0.104","TCP","62","62523  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4618","81.657070","192.168.0.104","192.168.0.105","TCP","62","80  >  62523 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4619","81.675033","192.168.0.105","192.168.0.104","TCP","54","56226  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4620","81.679483","192.168.0.105","192.168.0.104","TCP","54","62523  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4621","81.686667","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4622","81.695616","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4623","81.756770","192.168.0.105","192.168.0.104","TCP","54","62523  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4624","81.756806","192.168.0.104","192.168.0.105","TCP","54","80  >  62523 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4625","81.756865","192.168.0.104","192.168.0.105","TCP","54","80  >  62523 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4626","81.758924","192.168.0.105","192.168.0.104","TCP","62","[TCP Port numbers reused] 56297  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4627","81.758969","192.168.0.104","192.168.0.105","TCP","62","80  >  56297 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4628","81.791242","192.168.0.105","192.168.0.104","TCP","54","62523  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4629","81.796201","192.168.0.105","192.168.0.104","TCP","54","56297  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4630","81.817048","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4631","81.825194","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4632","81.871283","192.168.0.105","192.168.0.104","TCP","54","56297  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4633","81.871320","192.168.0.104","192.168.0.105","TCP","54","80  >  56297 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4634","81.871382","192.168.0.104","192.168.0.105","TCP","54","80  >  56297 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4635","81.873877","192.168.0.105","192.168.0.104","TCP","62","51520  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4636","81.873953","192.168.0.104","192.168.0.105","TCP","62","80  >  51520 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4637","81.890842","192.168.0.105","192.168.0.104","TCP","54","56297  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4638","81.903454","192.168.0.105","192.168.0.104","TCP","54","51520  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4639","81.907237","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4640","81.915865","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4641","81.986896","192.168.0.105","192.168.0.104","TCP","54","51520  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4642","81.987000","192.168.0.104","192.168.0.105","TCP","54","80  >  51520 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4643","81.987130","192.168.0.104","192.168.0.105","TCP","54","80  >  51520 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4644","81.996360","192.168.0.105","192.168.0.104","TCP","62","56502  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4645","81.996531","192.168.0.104","192.168.0.105","TCP","62","80  >  56502 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4646","82.047082","192.168.0.105","192.168.0.104","TCP","54","51520  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4647","82.051817","192.168.0.105","192.168.0.104","TCP","54","56502  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4648","82.080994","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4649","82.096151","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4650","82.114671","192.168.0.105","192.168.0.104","TCP","54","56502  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4651","82.114705","192.168.0.104","192.168.0.105","TCP","54","80  >  56502 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4652","82.114763","192.168.0.104","192.168.0.105","TCP","54","80  >  56502 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4653","82.118757","192.168.0.105","192.168.0.104","TCP","62","60998  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4654","82.118810","192.168.0.104","192.168.0.105","TCP","62","80  >  60998 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4655","82.139404","192.168.0.105","192.168.0.104","TCP","54","56502  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4656","82.140942","192.168.0.105","192.168.0.104","TCP","54","60998  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4657","82.157482","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4658","82.165440","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4659","82.206052","192.168.0.105","192.168.0.104","TCP","54","60998  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4660","82.206111","192.168.0.104","192.168.0.105","TCP","54","80  >  60998 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4661","82.206191","192.168.0.104","192.168.0.105","TCP","54","80  >  60998 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4662","82.209938","192.168.0.105","192.168.0.104","TCP","62","63793  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4663","82.210040","192.168.0.104","192.168.0.105","TCP","62","80  >  63793 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4664","82.247537","192.168.0.105","192.168.0.104","TCP","54","60998  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4665","82.263607","192.168.0.105","192.168.0.104","TCP","54","63793  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4666","82.280760","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4667","82.288872","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4668","82.319849","192.168.0.105","192.168.0.104","TCP","54","63793  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4669","82.319892","192.168.0.104","192.168.0.105","TCP","54","80  >  63793 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4670","82.319956","192.168.0.104","192.168.0.105","TCP","54","80  >  63793 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4671","82.323661","192.168.0.105","192.168.0.104","TCP","62","60493  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4672","82.323730","192.168.0.104","192.168.0.105","TCP","62","80  >  60493 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4673","82.349615","192.168.0.105","192.168.0.104","TCP","54","63793  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4674","82.354660","192.168.0.105","192.168.0.104","TCP","54","60493  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4675","82.365657","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4676","82.388782","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4677","82.433256","192.168.0.105","192.168.0.104","TCP","54","60493  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4678","82.433300","192.168.0.104","192.168.0.105","TCP","54","80  >  60493 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4679","82.433365","192.168.0.104","192.168.0.105","TCP","54","80  >  60493 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4680","82.449955","192.168.0.105","192.168.0.104","TCP","62","61234  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
